40:19:14|20|twn|G_3588
40:19:14|21|ouranwn|G_3772
40:19:15|1|epiqeis|G_2007
40:19:15|2|tas|G_3588
40:19:15|3|ceiras|G_5495
40:19:15|4|autois|G_846
40:19:15|5|eporeuqh|G_4198
40:19:15|6|ekeiqen|G_1564
40:19:16|1|idou|G_3708
40:19:16|2|eis|G_1520
40:19:16|3|proselqwn|G_4334
40:19:16|4|autw|G_846
40:19:16|5|eipen|G_3004
40:19:16|6|didaskale|G_1320
40:19:16|7|ti|G_5101
40:19:16|8|agaqon|G_18
40:19:16|9|poihsw|G_4160
40:19:16|10|ina|G_2443
40:19:16|11|scw|G_2192
40:19:16|12|zwhn|G_2222
40:19:16|13|aiwnion|G_166
40:19:17|1|de|G_1161
40:19:17|2|eipen|G_3004
40:19:17|3|autw|G_846
40:19:17|4|ti|G_5101
40:19:17|5|me|G_1473
40:19:17|6|erwtas|G_2065
40:19:17|7|peri|G_4012
40:19:17|8|tou|G_3588
40:19:17|9|agaqou|G_18
40:19:17|10|eis|G_1520
40:19:17|11|estin|G_1510
40:19:17|12|o|G_3588
40:19:17|13|agaqos|G_18
40:19:17|14|ei|G_1487
40:19:17|15|de|G_1161
40:19:17|16|qeleis|G_2309
40:19:17|17|eis|G_1520
40:19:17|18|thn|G_3588
40:19:17|19|zwhn|G_2222
40:19:17|20|eiselqein|G_1525
40:19:17|21|threi|G_5083
40:19:17|22|tas|G_3588
40:19:17|23|entolas|G_1785
40:19:18|1|autw|G_846
40:19:18|2|poias|G_4169
40:19:18|3|o|G_3588
40:19:18|4|de|G_1161
40:19:18|5|ihsous|G_2424
40:19:18|6|efh|G_5346
40:19:18|7|to|G_3588
40:19:18|8|ou|G_3756
40:19:18|9|foneuseis|G_5407
40:19:18|10|ou|G_3756
40:19:18|11|moiceuseis|G_3431
40:19:18|12|ou|G_3756
40:19:18|13|kleyeis|G_2813
40:19:18|14|ou|G_3756
40:19:18|15|yeudomarturhseis|G_5576
40:19:19|1|ton|G_3588
40:19:19|2|patera|G_3962
40:19:19|3|kai|G_2532
40:19:19|4|thn|G_3588
40:19:19|5|mhtera|G_3384
40:19:19|6|kai|G_2532
40:19:19|7|agaphseis|G_25
40:19:19|8|ton|G_3588
40:19:19|9|plhsion|G_4139
40:19:19|10|sou|G_4771
40:19:19|11|ws|G_5613
40:19:19|12|seauton|G_4572
40:19:20|1|autw|G_846
40:19:20|2|o|G_3588
40:19:20|3|neaniskos|G_3495
40:19:20|4|tauta|G_3778
40:19:20|5|panta|G_3956
40:19:20|6|efulaxa|G_5442
40:19:20|7|ti|G_5101
40:19:20|8|eti|G_2089
40:19:20|9|usterw|G_5302
40:19:21|1|autw|G_846
40:19:21|2|o|G_3588
40:19:21|3|ihsous|G_2424
40:19:21|4|ei|G_1487
40:19:21|5|qeleis|G_2309
40:19:21|6|teleios|G_5046
40:19:21|7|einai|G_1510
40:19:21|8|upage|G_5217
40:19:21|9|pwlhson|G_4453
40:19:21|10|sou|G_4771
40:19:21|11|ta|G_3588
40:19:21|12|uparconta|G_5225
40:19:21|13|kai|G_2532
40:19:21|14|dos|G_1325
40:19:21|15|ptwcois|G_4434
40:19:21|16|kai|G_2532
40:19:21|17|exeis|G_2192
40:19:21|18|qhsauron|G_2344
40:19:21|19|en|G_1722
40:19:21|20|ouranois|G_3772
40:19:21|21|kai|G_2532
40:19:21|22|deuro|G_1204
40:19:21|23|akolouqei|G_190
40:19:21|24|moi|G_1473
40:19:22|1|de|G_1161
40:19:22|2|o|G_3588
40:19:22|3|neaniskos|G_3495
40:19:22|4|ton|G_3588
40:19:22|5|logon|G_3056
40:19:22|6|aphlqen|G_565
40:19:22|7|lupoumenos|G_3076
40:19:22|8|hn|G_1510
40:19:22|9|gar|G_1063
40:19:22|10|ecwn|G_2192
40:19:22|11|kthmata|G_2933
40:19:22|12|polla|G_4183
40:19:23|1|de|G_1161
40:19:23|2|ihsous|G_2424
40:19:23|3|eipen|G_3004
40:19:23|4|tois|G_3588
40:19:23|5|maqhtais|G_3101
40:19:23|6|autou|G_846
40:19:23|7|amhn|G_281
40:19:23|8|legw|G_3004
40:19:23|9|umin|G_4771
40:19:23|10|oti|G_3754
40:19:23|11|plousios|G_4145
40:19:23|12|duskolws|G_1423
40:19:23|13|eiseleusetai|G_1525
40:19:23|14|eis|G_1519
40:19:23|15|thn|G_3588
40:19:23|16|basileian|G_932
40:19:23|17|twn|G_3588
40:19:23|18|ouranwn|G_3772
40:19:24|1|de|G_1161
40:19:24|2|legw|G_3004
40:19:24|3|umin|G_4771
40:19:24|4|eukopwteron|G_2123
40:19:24|5|estin|G_1510
40:19:24|6|kamhlon|G_2574
40:19:24|7|dia|G_1223
40:19:24|8|trhmatos|G_5169
40:19:24|9|rafidos|G_4476
40:19:24|10|eiselqein|G_1525
40:19:24|11|h|G_2228
40:19:24|12|plousion|G_4145
40:19:24|13|eis|G_1519
40:19:24|14|thn|G_3588
40:19:24|15|basileian|G_932
40:19:24|16|tou|G_3588
40:19:24|17|qeou|G_2316
40:19:25|1|de|G_1161
40:19:25|2|oi|G_3588
40:19:25|3|maqhtai|G_3101
40:19:25|4|exeplhssonto|G_1605
40:19:25|5|sfodra|G_4970
40:19:25|6|legontes|G_3004
40:19:25|7|tis|G_5101
40:19:25|8|ara|G_686
40:19:25|9|dunatai|G_1410
40:19:25|10|swqhnai|G_4982
40:19:26|1|de|G_1161
40:19:26|2|o|G_3588
40:19:26|3|ihsous|G_2424
40:19:26|4|eipen|G_3004
40:19:26|5|autois|G_846
40:19:26|6|para|G_3844
40:19:26|7|anqrwpois|G_444
40:19:26|8|touto|G_3778
40:19:26|9|adunaton|G_102
40:19:26|10|estin|G_1510
40:19:26|11|para|G_3844
40:19:26|12|de|G_1161
40:19:26|13|qew|G_2316
40:19:26|14|panta|G_3956
40:19:26|15|dunata|G_1415
40:19:27|1|apokriqeis|G_611
40:19:27|2|o|G_3588
40:19:27|3|petros|G_4074
40:19:27|4|eipen|G_3004
40:19:27|5|autw|G_846
40:19:27|6|idou|G_3708
40:19:27|7|hmeis|G_1473
40:19:27|8|afhkamen|G_863
40:19:27|9|panta|G_3956
40:19:27|10|kai|G_2532
40:19:27|11|hkolouqhsamen|G_190
40:19:27|12|soi|G_4771
40:19:27|13|ti|G_5101
40:19:27|14|ara|G_686
40:19:27|15|estai|G_1510
40:19:27|16|hmin|G_1473
40:19:28|1|de|G_1161
40:19:28|2|ihsous|G_2424
40:19:28|3|eipen|G_3004
40:19:28|4|autois|G_846
40:19:28|5|amhn|G_281
40:19:28|6|legw|G_3004
40:19:28|7|umin|G_4771
40:19:28|8|oti|G_3754
40:19:28|9|umeis|G_4771
40:19:28|10|oi|G_3588
40:19:28|11|akolouqhsantes|G_190
40:19:28|12|moi|G_1473
40:19:28|13|en|G_1722
40:19:28|14|th|G_3588
40:19:28|15|palingenesia|G_3824
40:19:28|16|otan|G_3752
40:19:28|17|kaqish|G_2523
40:19:28|18|o|G_3588
40:19:28|19|uios|G_5207
40:19:28|20|tou|G_3588
40:19:28|21|anqrwpou|G_444
40:19:28|22|epi|G_1909
40:19:28|23|qronou|G_2362
40:19:28|24|doxhs|G_1391
40:19:28|25|autou|G_846
40:19:28|26|kaqhsesqe|G_2521
40:19:28|27|kai|G_2532
40:19:28|28|autoi|G_846
40:19:28|29|epi|G_1909
40:19:28|30|dwdeka|G_1427
40:19:28|31|qronous|G_2362
40:19:28|32|krinontes|G_2919
40:19:28|33|tas|G_3588
40:19:28|34|dwdeka|G_1427
40:19:28|35|fulas|G_5443
40:19:28|36|tou|G_3588
40:19:28|37|israhl|G_2474
40:19:29|1|pas|G_3956
40:19:29|2|ostis|G_3748
40:19:29|3|afhken|G_863
40:19:29|4|oikias|G_3614
40:19:29|5|h|G_2228
40:19:29|6|adelfous|G_80
40:19:29|7|h|G_2228
40:19:29|8|adelfas|G_79
40:19:29|9|h|G_2228
40:19:29|10|patera|G_3962
40:19:29|11|h|G_2228
40:19:29|12|mhtera|G_3384
40:19:29|13|h|G_2228
40:19:29|14|tekna|G_5043
40:19:29|15|h|G_2228
40:19:29|16|agrous|G_68
40:19:29|17|eneken|G_1752
40:19:29|18|tou|G_3588
40:19:29|19|emou|G_1473
40:19:29|20|onomatos|G_3686
40:19:29|21|pollaplasiona|G_4179
40:19:29|22|lhmyetai|G_2983
40:19:29|23|kai|G_2532
40:19:29|24|zwhn|G_2222
40:19:29|25|aiwnion|G_166
40:19:29|26|klhronomhsei|G_2816
40:19:30|1|de|G_1161
40:19:30|2|esontai|G_1510
40:19:30|3|prwtoi|G_4413
40:19:30|4|escatoi|G_2078
40:19:30|5|kai|G_2532
40:19:30|6|escatoi|G_2078
40:19:30|7|prwtoi|G_4413
40:20:1|1|gar|G_1063
40:20:1|2|estin|G_1510
40:20:1|3|h|G_3588
40:20:1|4|basileia|G_932
40:20:1|5|twn|G_3588
40:20:1|6|ouranwn|G_3772
40:20:1|7|anqrwpw|G_444
40:20:1|8|oikodespoth|G_3617
40:20:1|9|ostis|G_3748
40:20:1|10|exhlqen|G_1831
40:20:1|11|ama|G_260
40:20:1|12|prwi|G_4404
40:20:1|13|misqwsasqai|G_3409
40:20:1|14|ergatas|G_2040
40:20:1|15|eis|G_1519
40:20:1|16|ton|G_3588
40:20:1|17|ampelwna|G_290
40:20:1|18|autou|G_846
40:20:2|1|de|G_1161
40:20:2|2|meta|G_3326
40:20:2|3|twn|G_3588
40:20:2|4|ergatwn|G_2040
40:20:2|5|ek|G_1537
40:20:2|6|dhnariou|G_1220
40:20:2|7|thn|G_3588
40:20:2|8|hmeran|G_2250
40:20:2|9|apesteilen|G_649
40:20:2|10|autous|G_846
40:20:2|11|eis|G_1519
40:20:2|12|ton|G_3588
40:20:2|13|ampelwna|G_290
40:20:2|14|autou|G_846
40:20:3|1|exelqwn|G_1831
40:20:3|2|peri|G_4012
40:20:3|3|trithn|G_5154
40:20:3|4|wran|G_5610
40:20:3|5|eiden|G_3708
40:20:3|6|allous|G_243
40:20:3|7|estwtas|G_2476
40:20:3|8|en|G_1722
40:20:3|9|th|G_3588
40:20:3|10|agora|G_58
40:20:3|11|argous|G_692
40:20:4|1|ekeinois|G_1565
40:20:4|2|eipen|G_3004
40:20:4|3|upagete|G_5217
40:20:4|4|kai|G_2532
40:20:4|5|umeis|G_4771
40:20:4|6|eis|G_1519
40:20:4|7|ton|G_3588
40:20:4|8|ampelwna|G_290
40:20:4|9|kai|G_2532
40:20:4|10|o|G_3739
40:20:4|11|ean|G_1437
40:20:4|12|h|G_1510
40:20:4|13|dikaion|G_1342
40:20:4|14|dwsw|G_1325
40:20:4|15|umin|G_4771
40:20:5|1|de|G_1161
40:20:5|2|aphlqon|G_565
40:20:5|3|palin|G_3825
40:20:5|4|de|G_1161
40:20:5|5|exelqwn|G_1831
40:20:5|6|peri|G_4012
40:20:5|7|ekthn|G_1623
40:20:5|8|kai|G_2532
40:20:5|9|enathn|G_1766
40:20:5|10|wran|G_5610
40:20:5|11|epoihsen|G_4160
40:20:5|12|wsautws|G_5615
40:20:6|1|de|G_1161
40:20:6|2|thn|G_3588
40:20:6|3|endekathn|G_1734
40:20:6|4|exelqwn|G_1831
40:20:6|5|euren|G_2147
40:20:6|6|allous|G_243
40:20:6|7|estwtas|G_2476
40:20:6|8|kai|G_2532
40:20:6|9|legei|G_3004
40:20:6|10|autois|G_846
40:20:6|11|ti|G_5101
40:20:6|12|wde|G_5602
40:20:6|13|esthkate|G_2476
40:20:6|14|olhn|G_3650
40:20:6|15|thn|G_3588
40:20:6|16|hmeran|G_2250
40:20:6|17|argoi|G_692
40:20:7|1|autw|G_846
40:20:7|2|oti|G_3754
40:20:7|3|oudeis|G_3762
40:20:7|4|hmas|G_1473
40:20:7|5|emisqwsato|G_3409
40:20:7|6|legei|G_3004
40:20:7|7|autois|G_846
40:20:7|8|upagete|G_5217
40:20:7|9|kai|G_2532
40:20:7|10|umeis|G_4771
40:20:7|11|eis|G_1519
40:20:7|12|ton|G_3588
40:20:7|13|ampelwna|G_290
40:20:8|1|de|G_1161
40:20:8|2|genomenhs|G_1096
40:20:8|3|legei|G_3004
40:20:8|4|o|G_3588
40:20:8|5|kurios|G_2962
40:20:8|6|tou|G_3588
40:20:8|7|ampelwnos|G_290
40:20:8|8|tw|G_3588
40:20:8|9|epitropw|G_2012
40:20:8|10|autou|G_846
40:20:8|11|kaleson|G_2564
40:20:8|12|tous|G_3588
40:20:8|13|ergatas|G_2040
40:20:8|14|kai|G_2532
40:20:8|15|apodos|G_591
40:20:8|16|ton|G_3588
40:20:8|17|misqon|G_3408
40:20:8|18|arxamenos|G_756
40:20:8|19|apo|G_575
40:20:8|20|twn|G_3588
40:20:8|21|escatwn|G_2078
40:20:8|22|ews|G_2193
40:20:8|23|twn|G_3588
40:20:8|24|prwtwn|G_4413
40:20:9|1|de|G_1161
40:20:9|2|oi|G_3588
40:20:9|3|peri|G_4012
40:20:9|4|thn|G_3588
40:20:9|5|endekathn|G_1734
40:20:9|6|wran|G_5610
40:20:9|7|elabon|G_2983
40:20:9|8|ana|G_303
40:20:9|9|dhnarion|G_1220
40:20:10|1|elqontes|G_2064
40:20:10|2|oi|G_3588
40:20:10|3|prwtoi|G_4413
40:20:10|4|enomisan|G_3543
40:20:10|5|oti|G_3754
40:20:10|6|pleion|G_4119
40:20:10|7|lhmyontai|G_2983
40:20:10|8|kai|G_2532
40:20:10|9|elabon|G_2983
40:20:10|10|to|G_3588
40:20:10|11|ana|G_303
40:20:10|12|dhnarion|G_1220
40:20:10|13|kai|G_2532
40:20:10|14|autoi|G_846
40:20:11|1|de|G_1161
40:20:11|2|egogguzon|G_1111
40:20:11|3|kata|G_2596
40:20:11|4|tou|G_3588
40:20:11|5|oikodespotou|G_3617
40:20:12|1|outoi|G_3778
40:20:12|2|oi|G_3588
40:20:12|3|escatoi|G_2078
40:20:12|4|mian|G_1520
40:20:12|5|wran|G_5610
40:20:12|6|epoihsan|G_4160
40:20:12|7|kai|G_2532
40:20:12|8|isous|G_2470
40:20:12|9|autous|G_846
40:20:12|10|hmin|G_1473
40:20:12|11|epoihsas|G_4160
40:20:12|12|tois|G_3588
40:20:12|13|bastasasi|G_941
40:20:12|14|to|G_3588
40:20:12|15|baros|G_922
40:20:12|16|ths|G_3588
40:20:12|17|hmeras|G_2250
40:20:12|18|kai|G_2532
40:20:12|19|ton|G_3588
40:20:12|20|kauswna|G_2742
40:20:13|1|de|G_1161
40:20:13|2|apokriqeis|G_611
40:20:13|3|eni|G_1520
40:20:13|4|autwn|G_846
40:20:13|5|eipen|G_3004
40:20:13|6|etaire|G_2083
40:20:13|7|ouk|G_3756
40:20:13|8|adikw|G_91
40:20:13|9|se|G_4771
40:20:13|10|ouci|G_3780
40:20:13|11|dhnariou|G_1220
40:20:13|12|sunefwnhsas|G_4856
40:20:13|13|moi|G_1473
40:20:14|1|to|G_3588
40:20:14|2|son|G_4674
40:20:14|3|kai|G_2532
40:20:14|4|upage|G_5217
40:20:14|5|qelw|G_2309
40:20:14|6|de|G_1161
40:20:14|7|toutw|G_3778
40:20:14|8|tw|G_3588
40:20:14|9|escatw|G_2078
40:20:14|10|dounai|G_1325
40:20:14|11|ws|G_5613
40:20:14|12|kai|G_2532
40:20:14|13|soi|G_4771
40:20:15|1|exestin|G_1832
40:20:15|2|moi|G_1473
40:20:15|3|o|G_3739
40:20:15|4|qelw|G_2309
40:20:15|5|poihsai|G_4160
40:20:15|6|en|G_1722
40:20:15|7|tois|G_3588
40:20:15|8|emois|G_1699
40:20:15|9|h|G_2228
40:20:15|10|o|G_3739
40:20:15|11|ofqalmos|G_3788
40:20:15|12|sou|G_4771
40:20:15|13|ponhros|G_4190
40:20:15|14|estin|G_1510
40:20:15|15|oti|G_3754
40:20:15|16|egw|G_1473
40:20:15|17|agaqos|G_18
40:20:15|18|eimi|G_1510
40:20:16|1|esontai|G_1510
40:20:16|2|oi|G_3588
40:20:16|3|escatoi|G_2078
40:20:16|4|prwtoi|G_4413
40:20:16|5|kai|G_2532
40:20:16|6|oi|G_3588
40:20:16|7|prwtoi|G_4413
40:20:16|8|escatoi|G_2078
40:20:17|1|de|G_1161
40:20:17|2|anabainein|G_305
40:20:17|3|ihsous|G_2424
40:20:17|4|eis|G_1519
40:20:17|5|ierosoluma|G_2414
40:20:17|6|parelaben|G_3880
40:20:17|7|tous|G_3588
40:20:17|8|dwdeka|G_1427
40:20:17|9|kat|G_2596
40:20:17|10|idian|G_2398
40:20:17|11|kai|G_2532
40:20:17|12|en|G_1722
40:20:17|13|th|G_3588
40:20:17|14|odw|G_3598
40:20:17|15|eipen|G_3004
40:20:17|16|autois|G_846
40:20:18|1|anabainomen|G_305
40:20:18|2|eis|G_1519
40:20:18|3|ierosoluma|G_2414
40:20:18|4|kai|G_2532
40:20:18|5|o|G_3588
40:20:18|6|uios|G_5207
40:20:18|7|tou|G_3588
40:20:18|8|anqrwpou|G_444
40:20:18|9|paradoqhsetai|G_3860
40:20:18|10|tois|G_3588
40:20:18|11|arciereusin|G_749
40:20:18|12|kai|G_2532
40:20:18|13|grammateusin|G_1122
40:20:18|14|kai|G_2532
40:20:18|15|katakrinousin|G_2632
40:20:18|16|auton|G_846
40:20:18|17|eis|G_1519
40:20:18|18|qanaton|G_2288
40:20:19|1|paradwsousin|G_3860
40:20:19|2|auton|G_846
40:20:19|3|tois|G_3588
40:20:19|4|eqnesin|G_1484
40:20:19|5|eis|G_1519
40:20:19|6|to|G_3588
40:20:19|7|empaixai|G_1702
40:20:19|8|kai|G_2532
40:20:19|9|mastigwsai|G_3146
40:20:19|10|kai|G_2532
40:20:19|11|staurwsai|G_4717
40:20:19|12|kai|G_2532
40:20:19|13|th|G_3588
40:20:19|14|trith|G_5154
40:20:19|15|hmera|G_2250
40:20:19|16|egerqhsetai|G_1453
40:20:20|1|proshlqen|G_4334
40:20:20|2|autw|G_846
40:20:20|3|h|G_3588
40:20:20|4|mhthr|G_3384
40:20:20|5|twn|G_3588
40:20:20|6|uiwn|G_5207
40:20:20|7|zebedaiou|G_2199
40:20:20|8|meta|G_3326
40:20:20|9|twn|G_3588
40:20:20|10|uiwn|G_5207
40:20:20|11|auths|G_846
40:20:20|12|proskunousa|G_4352
40:20:20|13|kai|G_2532
40:20:20|14|aitousa|G_154
40:20:20|15|ti|G_5100
40:20:20|16|ap|G_575
40:20:20|17|autou|G_846
40:20:21|1|de|G_1161
40:20:21|2|eipen|G_3004
40:20:21|3|auth|G_846
40:20:21|4|ti|G_5101
40:20:21|5|qeleis|G_2309
40:20:21|6|legei|G_3004
40:20:21|7|autw|G_846
40:20:21|8|eipe|G_3004
40:20:21|9|ina|G_2443
40:20:21|10|kaqiswsin|G_2523
40:20:21|11|outoi|G_3778
40:20:21|12|oi|G_3588
40:20:21|13|duo|G_1417
40:20:21|14|uioi|G_5207
40:20:21|15|mou|G_1473
40:20:21|16|eis|G_1520
40:20:21|17|ek|G_1537
40:20:21|18|dexiwn|G_1188
40:20:21|19|kai|G_2532
40:20:21|20|eis|G_1520
40:20:21|21|ex|G_1537
40:20:21|22|euwnumwn|G_2176
40:20:21|23|sou|G_4771
40:20:21|24|en|G_1722
40:20:21|25|th|G_3588
40:20:21|26|basileia|G_932
40:20:21|27|sou|G_4771
40:20:22|1|de|G_1161
40:20:22|2|o|G_3588
40:20:22|3|ihsous|G_2424
40:20:22|4|eipen|G_3004
40:20:22|5|ouk|G_3756
40:20:22|6|oidate|G_1492
40:20:22|7|ti|G_5101
40:20:22|8|aiteisqe|G_154
40:20:22|9|dunasqe|G_1410
40:20:22|10|piein|G_4095
40:20:22|11|to|G_3588
40:20:22|12|pothrion|G_4221
40:20:22|13|o|G_3588
40:20:22|14|egw|G_1473
40:20:22|15|mellw|G_3195
40:20:22|16|pinein|G_4095
40:20:22|17|legousin|G_3004
40:20:22|18|autw|G_846
40:20:22|19|dunameqa|G_1410
40:20:23|1|autois|G_846
40:20:23|2|to|G_3588
40:20:23|3|men|G_3303
40:20:23|4|pothrion|G_4221
40:20:23|5|mou|G_1473
40:20:23|6|piesqe|G_4095
40:20:23|7|to|G_3588
40:20:23|8|de|G_1161
40:20:23|9|kaqisai|G_2523
40:20:23|10|ek|G_1537
40:20:23|11|dexiwn|G_1188
40:20:23|12|mou|G_1473
40:20:23|13|kai|G_2532
40:20:23|14|ex|G_1537
40:20:23|15|euwnumwn|G_2176
40:20:23|16|ouk|G_3756
40:20:23|17|estin|G_1510
40:20:23|18|emon|G_1699
40:20:23|19|touto|G_3778
40:20:23|20|dounai|G_1325
40:20:23|21|all|G_235
40:20:23|22|ois|G_3739
40:20:23|23|htoimastai|G_2090
40:20:23|24|upo|G_5259
40:20:23|25|tou|G_3588
40:20:23|26|patros|G_3962
40:20:23|27|mou|G_1473
40:20:24|1|akousantes|G_191
40:20:24|2|oi|G_3588
40:20:24|3|deka|G_1176
40:20:24|4|hganakthsan|G_23
40:20:24|5|peri|G_4012
40:20:24|6|twn|G_3588
40:20:24|7|duo|G_1417
40:20:24|8|adelfwn|G_80
40:20:25|1|de|G_1161
40:20:25|2|ihsous|G_2424
40:20:25|3|proskalesamenos|G_4341
40:20:25|4|autous|G_846
40:20:25|5|eipen|G_3004
40:20:25|6|oidate|G_1492
40:20:25|7|oti|G_3754
40:20:25|8|oi|G_3588
40:20:25|9|arcontes|G_758
40:20:25|10|twn|G_3588
40:20:25|11|eqnwn|G_1484
40:20:25|12|katakurieuousin|G_2634
40:20:25|13|autwn|G_846
40:20:25|14|kai|G_2532
40:20:25|15|oi|G_3588
40:20:25|16|megaloi|G_3173
40:20:25|17|katexousiazousin|G_2715
40:20:25|18|autwn|G_846
40:20:26|1|outws|G_3779
40:20:26|2|estin|G_1510
40:20:26|3|en|G_1722
40:20:26|4|umin|G_4771
40:20:26|5|all|G_235
40:20:26|6|os|G_3739
40:20:26|7|ean|G_1437
40:20:26|8|qelh|G_2309
40:20:26|9|en|G_1722
40:20:26|10|umin|G_4771
40:20:26|11|megas|G_3173
40:20:26|12|genesqai|G_1096
40:20:26|13|estai|G_1510
40:20:26|14|umwn|G_4771
40:20:26|15|diakonos|G_1249
40:20:27|1|os|G_3739
40:20:27|2|an|G_302
40:20:27|3|qelh|G_2309
40:20:27|4|en|G_1722
40:20:27|5|umin|G_4771
40:20:27|6|einai|G_1510
40:20:27|7|prwtos|G_4413
40:20:27|8|estai|G_1510
40:20:27|9|umwn|G_4771
40:20:27|10|doulos|G_1401
40:20:28|1|o|G_3588
40:20:28|2|uios|G_5207
40:20:28|3|tou|G_3588
40:20:28|4|anqrwpou|G_444
40:20:28|5|ouk|G_3756
40:20:28|6|hlqen|G_2064
40:20:28|7|diakonhqhnai|G_1247
40:20:28|8|alla|G_235
40:20:28|9|diakonhsai|G_1247
40:20:28|10|kai|G_2532
40:20:28|11|dounai|G_1325
40:20:28|12|thn|G_3588
40:20:28|13|yuchn|G_5590
40:20:28|14|autou|G_846
40:20:28|15|lutron|G_3083
40:20:28|16|anti|G_473
40:20:28|17|pollwn|G_4183
40:20:29|1|ekporeuomenwn|G_1607
40:20:29|2|autwn|G_846
40:20:29|3|apo|G_575
40:20:29|4|iereicw|G_2410
40:20:29|5|hkolouqhsen|G_190
40:20:29|6|autw|G_846
40:20:29|7|oclos|G_3793
40:20:29|8|polus|G_4183
40:20:30|1|idou|G_3708
40:20:30|2|duo|G_1417
40:20:30|3|tufloi|G_5185
40:20:30|4|kaqhmenoi|G_2521
40:20:30|5|para|G_3844
40:20:30|6|thn|G_3588
40:20:30|7|odon|G_3598
40:20:30|8|akousantes|G_191
40:20:30|9|oti|G_3754
40:20:30|10|ihsous|G_2424
40:20:30|11|paragei|G_3855
40:20:30|12|ekraxan|G_2896
40:20:30|13|legontes|G_3004
40:20:30|14|kurie|G_2962
40:20:30|15|elehson|G_1653
40:20:30|16|hmas|G_1473
40:20:30|17|uios|G_5207
40:20:30|18|daueid|G_1138
40:20:31|1|de|G_1161
40:20:31|2|oclos|G_3793
40:20:31|3|epetimhsen|G_2008
40:20:31|4|autois|G_846
40:20:31|5|ina|G_2443
40:20:31|6|siwphswsin|G_4623
40:20:31|7|oi|G_3588
40:20:31|8|de|G_1161
40:20:31|9|meizon|G_3173
40:20:31|10|ekraxan|G_2896
40:20:31|11|legontes|G_3004
40:20:31|12|kurie|G_2962
40:20:31|13|elehson|G_1653
40:20:31|14|hmas|G_1473
40:20:31|15|uios|G_5207
40:20:31|16|daueid|G_1138
40:20:32|1|stas|G_2476
40:20:32|2|o|G_3588
40:20:32|3|ihsous|G_2424
40:20:32|4|efwnhsen|G_5455
40:20:32|5|autous|G_846
40:20:32|6|kai|G_2532
40:20:32|7|eipen|G_3004
40:20:32|8|ti|G_5101
40:20:32|9|qelete|G_2309
40:20:32|10|poihsw|G_4160
40:20:32|11|umin|G_4771
40:20:33|1|autw|G_846
40:20:33|2|kurie|G_2962
40:20:33|3|ina|G_2443
40:20:33|4|anoigwsin|G_455
40:20:33|5|oi|G_3588
40:20:33|6|ofqalmoi|G_3788
40:20:33|7|hmwn|G_1473
40:20:34|1|de|G_1161
40:20:34|2|o|G_3588
40:20:34|3|ihsous|G_2424
40:20:34|4|hyato|G_680
40:20:34|5|twn|G_3588
40:20:34|6|ommatwn|G_3659
40:20:34|7|autwn|G_846
40:20:34|8|kai|G_2532
40:20:34|9|euqews|G_2112
40:20:34|10|anebleyan|G_308
40:20:34|11|kai|G_2532
40:20:34|12|hkolouqhsan|G_190
40:20:34|13|autw|G_846
40:21:1|1|ote|G_3753
40:21:1|2|hggisan|G_1448
40:21:1|3|eis|G_1519
40:21:1|4|ierosoluma|G_2414
40:21:1|5|kai|G_2532
40:21:1|6|hlqon|G_2064
40:21:1|7|eis|G_1519
40:21:1|8|bhqfagh|G_967
40:21:1|9|eis|G_1519
40:21:1|10|to|G_3588
40:21:1|11|oros|G_3735
40:21:1|12|twn|G_3588
40:21:1|13|elaiwn|G_1636
40:21:1|14|tote|G_5119
40:21:1|15|ihsous|G_2424
40:21:1|16|apesteilen|G_649
40:21:1|17|duo|G_1417
40:21:1|18|maqhtas|G_3101
40:21:2|1|autois|G_846
40:21:2|2|poreuesqe|G_4198
40:21:2|3|eis|G_1519
40:21:2|4|thn|G_3588
40:21:2|5|kwmhn|G_2968
40:21:2|6|thn|G_3588
40:21:2|7|katenanti|G_2713
40:21:2|8|umwn|G_4771
40:21:2|9|kai|G_2532
40:21:2|10|euqus|G_2112
40:21:2|11|eurhsete|G_2147
40:21:2|12|onon|G_3688
40:21:2|13|dedemenhn|G_1210
40:21:2|14|kai|G_2532
40:21:2|15|pwlon|G_4454
40:21:2|16|met|G_3326
40:21:2|17|auths|G_846
40:21:2|18|lusantes|G_3089
40:21:2|19|agagete|G_71
40:21:2|20|moi|G_1473
40:21:3|1|ean|G_1437
40:21:3|2|tis|G_5100
40:21:3|3|umin|G_4771
40:21:3|4|eiph|G_3004
40:21:3|5|ti|G_5100
40:21:3|6|ereite|G_2046
40:21:3|7|oti|G_3754
40:21:3|8|o|G_3588
40:21:3|9|kurios|G_2962
40:21:3|10|autwn|G_846
40:21:3|11|creian|G_5532
40:21:3|12|ecei|G_2192
40:21:3|13|euqus|G_2112
40:21:3|14|de|G_1161
40:21:3|15|apostelei|G_649
40:21:3|16|autous|G_846
40:21:4|1|de|G_1161
40:21:4|2|gegonen|G_1096
40:21:4|3|ina|G_2443
40:21:4|4|plhrwqh|G_4137
40:21:4|5|to|G_3588
40:21:4|6|rhqen|G_2046
40:21:4|7|dia|G_1223
40:21:4|8|tou|G_3588
40:21:4|9|profhtou|G_4396
40:21:4|10|legontos|G_3004
40:21:5|1|th|G_3588
40:21:5|2|qugatri|G_2364
40:21:5|3|siwn|G_4622
